COMPETITION_WYID,MATCH_WYID,EVENT_WYID,PRIMARYTYPE,GROUNDDUELOPPONENT_WYID,GROUNDDUELDUELTYPE,KEPTPOSSESSION,PROGRESSEDWITHBALL,STOPPEDPROGRESS,RECOVEREDPOSSESSION,TAKEON,GROUNDDUELSIDE,GROUNDDUELRELATEDDUEL_WYID
335,5466040,2118193224,duel,631559,defensive_duel,,,false,false,false,,2118194345
335,5466040,2118194345,duel,514807,offensive_duel,true,true,,,false,,2118193224
335,5466040,2118194347,duel,334043,offensive_duel,true,true,,,false,,2118195291
335,5466040,2118195291,duel,497351,defensive_duel,,,false,false,false,,2118194347
335,5466040,2118193255,duel,578585,defensive_duel,,,true,false,true,left,2118194387
335,5466040,2118194387,duel,268785,dribble,true,false,,,true,right,2118193255
335,5466040,2118193262,duel,519618,offensive_duel,true,true,,,false,,2118194400
335,5466040,2118194400,duel,514807,defensive_duel,,,false,false,false,,2118193262
335,5466040,2118193276,duel,449421,offensive_duel,false,false,,,false,,2118194413
335,5466040,2118194413,duel,268785,defensive_duel,,,true,false,false,,2118193276
335,5466040,2118193311,duel,578585,defensive_duel,,,false,false,true,left,2118194433
335,5466040,2118194433,duel,240050,dribble,true,true,,,true,right,2118193311
335,5466040,2118193325,duel,578585,defensive_duel,,,true,true,true,left,2118194463
335,5466040,2118194463,duel,240050,dribble,false,false,,,true,right,2118193325
335,5466040,2118193332,duel,449421,defensive_duel,,,true,true,false,left,2118194473
335,5466040,2118194473,duel,240050,dribble,false,false,,,false,right,2118193332
335,5466040,2118193339,duel,399607,dribble,true,false,,,true,right,2118194479
335,5466040,2118194479,duel,240050,defensive_duel,,,true,false,true,left,2118193339
335,5466040,2118193357,duel,399607,defensive_duel,,,false,false,false,,2118194489
335,5466040,2118194489,duel,54485,offensive_duel,true,true,,,false,,2118193357
335,5466040,2118193359,duel,399607,defensive_duel,,,false,false,true,right,2118194491
335,5466040,2118194491,duel,334043,dribble,true,true,,,true,left,2118193359
335,5466040,2118193361,duel,399607,offensive_duel,true,false,,,false,,2118194504
335,5466040,2118194504,duel,240050,defensive_duel,,,true,false,false,,2118193361
335,5466040,2118193375,duel,504384,dribble,false,false,,,false,left,2118194516
335,5466040,2118194516,duel,514807,defensive_duel,,,true,false,false,right,2118193375
335,5466040,2118193386,duel,638476,defensive_duel,,,false,false,false,right,2118194542
335,5466040,2118194542,duel,514807,dribble,true,true,,,false,left,2118193386
335,5466040,2118193389,duel,631559,defensive_duel,,,true,false,false,left,2118194544
335,5466040,2118194544,duel,281248,dribble,false,false,,,false,right,2118193389
335,5466040,2118193469,duel,578585,defensive_duel,,,true,true,true,right,2118194592
335,5466040,2118194592,duel,240050,dribble,false,false,,,true,left,2118193469
335,5466040,2118193471,duel,578585,offensive_duel,true,false,,,false,,2118194595
335,5466040,2118194595,duel,268785,defensive_duel,,,true,false,false,,2118193471
335,5466040,2118193478,duel,523395,defensive_duel,,,false,false,false,,2118194601
335,5466040,2118194601,duel,372289,offensive_duel,true,true,,,false,,2118193478
335,5466040,2118193500,duel,638476,offensive_duel,false,false,,,false,,2118194610
335,5466040,2118194610,duel,514807,defensive_duel,,,true,false,false,,2118193500
335,5466040,2118193506,duel,638476,defensive_duel,,,false,false,true,right,2118194623
335,5466040,2118194623,duel,281248,dribble,true,true,,,true,left,2118193506
335,5466040,2118193540,duel,523395,defensive_duel,,,true,false,false,,2118194652
335,5466040,2118194652,duel,372289,offensive_duel,false,false,,,false,,2118193540
335,5466040,2118193549,duel,523395,defensive_duel,,,false,false,false,right,2118194674
335,5466040,2118194674,duel,372289,dribble,true,true,,,false,left,2118193549
335,5466040,2118193565,duel,578585,dribble,true,true,,,false,right,2118194691
335,5466040,2118194691,duel,240050,defensive_duel,,,false,false,false,left,2118193565
335,5466040,2118193582,duel,449421,defensive_duel,,,true,false,false,,2118194706
335,5466040,2118194706,duel,562633,offensive_duel,true,false,,,false,,2118193582
335,5466040,2118193640,duel,578585,defensive_duel,,,true,false,false,,2118194762
335,5466040,2118194762,duel,268785,offensive_duel,true,false,,,false,,2118193640
335,5466040,2118193643,duel,0,defensive_duel,,,true,false,false,right,2118197167
335,5466040,2118197167,duel,609365,dribble,true,false,,,false,left,2118193643
335,5466040,2118193646,duel,578585,defensive_duel,,,true,true,false,,2118194770
335,5466040,2118194770,duel,268785,offensive_duel,true,false,,,false,,2118193646
335,5466040,2118193650,duel,449421,dribble,false,false,,,true,left,2118194772
335,5466040,2118194772,duel,609365,defensive_duel,,,true,true,true,right,2118193650
335,5466040,2118193656,duel,436881,defensive_duel,,,true,true,true,left,2118194783
335,5466040,2118194783,duel,510447,dribble,false,false,,,true,right,2118193656
335,5466040,2118193686,duel,504384,offensive_duel,false,false,,,false,,2118194812
335,5466040,2118194812,duel,54485,defensive_duel,,,true,true,false,,2118193686
335,5466040,2118193691,duel,622417,defensive_duel,,,true,false,false,,2118194816
335,5466040,2118194816,duel,69374,offensive_duel,true,false,,,false,,2118193691
335,5466040,2118193704,duel,519618,offensive_duel,false,false,,,false,,2118194821
335,5466040,2118194821,duel,609365,defensive_duel,,,true,true,false,,2118193704
335,5466040,2118193711,duel,523395,defensive_duel,,,true,false,false,,2118194843
335,5466040,2118194843,duel,372289,offensive_duel,false,false,,,false,,2118193711
335,5466040,2118193716,duel,523395,defensive_duel,,,true,true,false,,2118194846
335,5466040,2118194846,duel,69374,offensive_duel,false,false,,,false,,2118193716
335,5466040,2118193747,duel,578585,defensive_duel,,,true,false,false,,2118194867
335,5466040,2118194867,duel,69374,offensive_duel,true,false,,,false,,2118193747
335,5466040,2118193752,duel,578585,defensive_duel,,,true,true,false,,2118194889
335,5466040,2118194889,duel,268785,offensive_duel,false,false,,,false,,2118193752
335,5466040,2118193754,duel,578585,offensive_duel,true,false,,,false,,2118194891
335,5466040,2118194891,duel,69374,defensive_duel,,,true,false,false,,2118193754
335,5466040,2118193773,duel,519618,dribble,true,true,,,true,left,2118194921
335,5466040,2118194921,duel,240050,defensive_duel,,,false,false,true,right,2118193773
335,5466040,2118193797,duel,497351,dribble,true,true,,,false,left,2118194928
335,5466040,2118194928,duel,562633,defensive_duel,,,false,false,false,right,2118193797
335,5466040,2118193837,duel,436881,dribble,false,false,,,true,left,2118194946
335,5466040,2118194946,duel,510447,defensive_duel,,,true,false,true,right,2118193837
335,5466040,2118193841,duel,436881,dribble,false,false,,,false,right,2118194948
335,5466040,2118194948,duel,562633,defensive_duel,,,true,false,false,left,2118193841
335,5466040,2118193845,duel,622417,defensive_duel,,,false,false,true,left,2118194953
335,5466040,2118194953,duel,281248,dribble,true,true,,,true,right,2118193845
335,5466040,2118193853,duel,523395,defensive_duel,,,true,true,false,,2118194955
335,5466040,2118194955,duel,372289,offensive_duel,true,false,,,false,,2118193853
335,5466040,2118193856,duel,523395,offensive_duel,false,false,,,false,,2118194957
335,5466040,2118194957,duel,69374,defensive_duel,,,true,true,false,,2118193856
335,5466040,2118193858,duel,622417,defensive_duel,,,false,false,true,right,2118194958
335,5466040,2118194958,duel,69374,dribble,true,true,,,true,left,2118193858
335,5466040,2118193873,duel,444298,offensive_duel,true,true,,,false,,2118194970
335,5466040,2118194970,duel,54485,defensive_duel,,,false,false,false,,2118193873
335,5466040,2118193879,duel,436881,offensive_duel,false,false,,,false,,2118194973
335,5466040,2118194973,duel,514807,defensive_duel,,,true,false,false,,2118193879
335,5466040,2118193881,duel,622417,dribble,false,false,,,true,left,2118194974
335,5466040,2118194974,duel,514807,defensive_duel,,,true,true,true,right,2118193881
335,5466040,2118193883,duel,622417,defensive_duel,,,false,false,true,right,2118194975
335,5466040,2118194975,duel,514807,dribble,true,true,,,true,left,2118193883
335,5466040,2118193937,duel,578585,dribble,false,false,,,true,left,2118195028
335,5466040,2118195028,duel,609365,defensive_duel,,,true,true,true,right,2118193937
335,5466040,2118193950,duel,519618,offensive_duel,true,false,,,false,,2118195048
335,5466040,2118195048,duel,69374,defensive_duel,,,true,false,false,,2118193950
335,5466040,2118193991,duel,399607,offensive_duel,true,false,,,false,,2118195078
335,5466040,2118195078,duel,609365,defensive_duel,,,true,false,false,,2118193991
335,5466040,2118194021,duel,622417,defensive_duel,,,true,true,false,left,2118195108
335,5466040,2118195108,duel,281248,dribble,false,false,,,false,right,2118194021
335,5466040,2118194037,duel,679874,dribble,true,false,,,false,right,2118195115
335,5466040,2118195115,duel,69374,defensive_duel,,,true,false,false,left,2118194037
335,5466040,2118194042,duel,578585,defensive_duel,,,false,false,false,right,2118195126
335,5466040,2118195126,duel,268785,dribble,true,true,,,false,left,2118194042
335,5466040,2118195160,duel,0,defensive_duel,,,true,false,false,,2118197172
335,5466040,2118197172,duel,625251,offensive_duel,true,false,,,false,,2118195160
335,5466040,2118194135,duel,578585,defensive_duel,,,false,false,false,right,2118195171
335,5466040,2118195171,duel,240050,dribble,true,true,,,false,left,2118194135
335,5466040,2118194137,duel,578585,defensive_duel,,,false,false,true,left,2118195173
335,5466040,2118195173,duel,69374,dribble,true,true,,,true,right,2118194137
335,5466040,2118194144,duel,578585,defensive_duel,,,true,false,false,,2118195176
335,5466040,2118195176,duel,268785,offensive_duel,true,false,,,false,,2118194144
335,5466040,2118194147,duel,578585,defensive_duel,,,false,false,false,,2118195183
335,5466040,2118195183,duel,240050,offensive_duel,true,true,,,false,,2118194147
335,5466040,2118195197,duel,0,defensive_duel,,,true,false,false,left,2118197174
335,5466040,2118197174,duel,449421,dribble,true,false,,,false,right,2118195197
335,5466040,2118194178,duel,578585,offensive_duel,true,false,,,false,,2118195201
335,5466040,2118195201,duel,609365,defensive_duel,,,true,false,false,,2118194178
335,5466040,2118194196,duel,625251,defensive_duel,,,true,false,false,,2118195213
335,5466040,2118195213,duel,562633,offensive_duel,false,false,,,false,,2118194196
335,5466040,2118194198,duel,622417,offensive_duel,true,true,,,false,,2118195215
335,5466040,2118195215,duel,624751,defensive_duel,,,false,false,false,,2118194198
335,5466040,2118194200,duel,399607,offensive_duel,true,false,,,false,,2118195217
335,5466040,2118195217,duel,54485,defensive_duel,,,true,false,false,,2118194200
335,5466040,2118194213,duel,523395,dribble,true,true,,,true,right,2118195234
335,5466040,2118195234,duel,240050,defensive_duel,,,false,false,true,left,2118194213
335,5466040,2118194220,duel,679874,dribble,true,true,,,false,right,2118195242
335,5466040,2118195242,duel,69374,defensive_duel,,,false,false,false,left,2118194220
335,5466040,2118194222,duel,399607,offensive_duel,false,false,,,false,,2118195245
335,5466040,2118195245,duel,54485,defensive_duel,,,true,true,false,,2118194222
335,5466040,2118194251,duel,436881,defensive_duel,,,false,false,false,,2118195265
335,5466040,2118195265,duel,624751,offensive_duel,true,true,,,false,,2118194251
335,5466040,2118194257,duel,578585,defensive_duel,,,true,false,false,right,2118195275
335,5466040,2118195275,duel,609365,dribble,true,false,,,false,left,2118194257
335,5575657,2175571604,duel,609365,defensive_duel,,,true,true,true,right,2175571965
335,5575657,2175571965,duel,239006,dribble,false,false,,,true,left,2175571604
335,5575657,2175571605,duel,609365,offensive_duel,true,true,,,false,,2175571968
335,5575657,2175571968,duel,239006,defensive_duel,,,false,false,false,,2175571605
335,5575657,2175571607,duel,658561,defensive_duel,,,true,true,false,left,2175571976
335,5575657,2175571976,duel,636225,dribble,false,false,,,false,right,2175571607
335,5575657,2175571609,duel,240050,offensive_duel,true,true,,,false,,2175571988
335,5575657,2175571988,duel,682098,defensive_duel,,,false,false,false,,2175571609
335,5575657,2175571617,duel,658561,defensive_duel,,,true,false,false,,2175572001
335,5575657,2175572001,duel,495728,offensive_duel,true,false,,,false,,2175571617
335,5575657,2175571618,duel,69374,defensive_duel,,,false,false,false,,2175572006
335,5575657,2175572006,duel,239006,offensive_duel,true,true,,,false,,2175571618
335,5575657,2175571626,duel,69374,dribble,true,false,,,false,left,2175572011
335,5575657,2175572011,duel,682098,defensive_duel,,,true,false,false,right,2175571626
335,5575657,2175571629,duel,281248,dribble,true,true,,,false,right,2175572016
335,5575657,2175572016,duel,234377,defensive_duel,,,false,false,false,left,2175571629
335,5575657,2175572022,duel,619990,offensive_duel,true,true,,,false,,2175571633
335,5575657,2175571633,duel,26652,defensive_duel,,,false,false,false,,2175572022
335,5575657,2175571644,duel,510447,offensive_duel,true,false,,,false,,2175572042
335,5575657,2175572042,duel,544941,defensive_duel,,,true,false,false,,2175571644
335,5575657,2175571660,duel,69374,defensive_duel,,,true,false,false,,2175572095
335,5575657,2175572095,duel,636225,offensive_duel,true,false,,,false,,2175571660
335,5575657,2175571679,duel,624751,offensive_duel,true,true,,,false,,2175572135
335,5575657,2175572135,duel,544941,defensive_duel,,,false,false,false,,2175571679
335,5575657,2175571678,duel,510447,dribble,true,true,,,true,right,2175572138
335,5575657,2175572138,duel,544941,defensive_duel,,,false,false,true,left,2175571678
335,5575657,2175571683,duel,26652,offensive_duel,true,true,,,false,,2175572146
335,5575657,2175572146,duel,239006,defensive_duel,,,false,false,false,,2175571683
335,5575657,2175571697,duel,624751,dribble,true,true,,,true,left,2175572164
335,5575657,2175572164,duel,544941,defensive_duel,,,false,false,true,right,2175571697
335,5575657,2175572209,duel,239006,offensive_duel,true,false,,,false,,2175571708
335,5575657,2175571708,duel,658561,defensive_duel,,,true,false,false,,2175572209
335,5575657,2175571715,duel,26652,dribble,true,true,,,true,left,2175572251
335,5575657,2175572251,duel,239006,defensive_duel,,,false,false,true,right,2175571715
335,5575657,2175571717,duel,69374,offensive_duel,true,true,,,false,,2175572255
335,5575657,2175572255,duel,568962,defensive_duel,,,false,false,false,,2175571717
335,5575657,2175571722,duel,268785,offensive_duel,true,true,,,false,,2175572274
335,5575657,2175572274,duel,568962,defensive_duel,,,false,false,false,,2175571722
335,5575657,2175571724,duel,658561,defensive_duel,,,true,false,false,left,2175572281
335,5575657,2175572281,duel,239006,dribble,true,false,,,false,right,2175571724
335,5575657,2175571725,duel,658561,defensive_duel,,,false,false,false,left,2175572283
335,5575657,2175572283,duel,619990,dribble,true,true,,,false,right,2175571725
335,5575657,2175571768,duel,658561,offensive_duel,true,true,,,false,,2175572315
335,5575657,2175572315,duel,239006,defensive_duel,,,false,false,false,,2175571768
335,5575657,2175571777,duel,658561,defensive_duel,,,true,false,false,,2175572328
335,5575657,2175572328,duel,682098,offensive_duel,true,false,,,false,,2175571777
335,5575657,2175571781,duel,69374,offensive_duel,false,false,,,false,,2175572335
335,5575657,2175572335,duel,636225,defensive_duel,,,true,true,false,,2175571781
335,5575657,2175571786,duel,26652,defensive_duel,,,false,false,false,,2175572359
335,5575657,2175572359,duel,239006,offensive_duel,true,true,,,false,,2175571786
335,5575657,2175571793,duel,268785,defensive_duel,,,true,true,false,,2175572366
